Record_ID,State,District,Year,Season,Crop_Type,Rainfall_mm,Avg_Temperature_C,Humidity_percent,Soil_Type,Irrigation_Type,Fertilizer_Used_kg,Pesticide_Used_kg,Cultivated_Area_hectares,Yield_ton_per_hectare,Market_Price_per_ton,Farmer_Profit_INR,Rainfall_Condition,Temperature_Condition,Humidity_Condition,Climate_Extreme_Flag,Climate_Stress_Score,Climate_Stress_Level
7081,Rajasthan,Kota,2023,Kharif,Wheat,2125.2,18.3,82.6,Sandy,Canal,269.94,7.77,1286.16,3.72,27466.37,84414.0,Higher relative rainfall,Lower relative temperature,Moderate relative humidity,True,2,High relative climate deviation
7085,Rajasthan,Kota,2023,Zaid,Sugarcane,596.96,36.6,36.7,Red,Sprinkler,335.63,42.15,4486.93,2.98,61632.57,200568.0,Moderate relative rainfall,Higher relative temperature,Lower relative humidity,True,2,High relative climate deviation
7090,Rajasthan,Kota,2023,Kharif,Wheat,2197.62,35.6,39.5,Red,Sprinkler,114.15,16.65,4399.83,2.99,36095.84,178671.0,Higher relative rainfall,Moderate relative temperature,Lower relative humidity,True,2,High relative climate deviation
7091,Rajasthan,Kota,2023,Rabi,Sugarcane,464.56,37.0,75.8,Alluvial,Tube Well,240.96,53.33,4946.36,2.32,34802.29,175193.0,Lower relative rainfall,Higher relative temperature,Moderate relative humidity,True,2,High relative climate deviation
7093,Rajasthan,Ajmer,2023,Rabi,Wheat,546.62,34.5,35.7,Sandy,Rain-fed,246.52,20.4,3019.07,1.27,55577.7,55109.0,Lower relative rainfall,Moderate relative temperature,Lower relative humidity,True,2,High relative climate deviation
7111,West Bengal,Kolkata,2023,Rabi,Sugarcane,2064.22,37.3,86.8,Sandy,Sprinkler,94.44,39.64,2293.64,4.85,17617.05,129652.0,Higher relative rainfall,Higher relative temperature,Higher relative humidity,True,3,High relative climate deviation
7115,West Bengal,Kolkata,2023,Zaid,Maize,850.71,18.7,35.1,Alluvial,Tube Well,339.59,7.71,2935.2,5.47,30577.24,243146.0,Moderate relative rainfall,Lower relative temperature,Lower relative humidity,True,2,High relative climate deviation
7116,West Bengal,Kolkata,2023,Kharif,Maize,1129.29,37.8,85.9,Alluvial,Tube Well,140.7,41.64,4391.07,2.71,14276.78,149352.0,Moderate relative rainfall,Higher relative temperature,Higher relative humidity,True,2,High relative climate deviation
7117,West Bengal,Kolkata,2023,Kharif,Cotton,1067.7,37.7,86.5,Alluvial,Sprinkler,371.36,12.97,2129.39,4.65,15536.27,82684.0,Moderate relative rainfall,Higher relative temperature,Higher relative humidity,True,2,High relative climate deviation
7121,West Bengal,Kolkata,2023,Rabi,Sugarcane,2158.87,30.2,85.6,Black,Tube Well,70.6,11.77,1792.59,6.79,28797.7,214194.0,Higher relative rainfall,Moderate relative temperature,Higher relative humidity,True,2,High relative climate deviation
7123,West Bengal,Kolkata,2023,Kharif,Cotton,566.7,28.4,89.6,Laterite,Drip,91.88,25.26,2900.45,2.99,38332.54,129082.0,Lower relative rainfall,Moderate relative temperature,Higher relative humidity,True,2,High relative climate deviation
7147,West Bengal,Darjeeling,2023,Rabi,Millets,1023.42,36.1,36.2,Sandy,Canal,121.54,36.06,2607.52,8.48,43837.93,249430.00000000003,Moderate relative rainfall,Higher relative temperature,Lower relative humidity,True,2,High relative climate deviation
7156,West Bengal,Darjeeling,2023,Zaid,Rice,2080.25,37.3,38.7,Sandy,Tube Well,72.55,54.91,2473.01,2.97,55333.03,66100.0,Higher relative rainfall,Higher relative temperature,Lower relative humidity,True,3,High relative climate deviation
7159,West Bengal,Darjeeling,2023,Zaid,Sugarcane,451.35,28.4,86.6,Alluvial,Drip,139.47,54.06,2814.42,1.47,61884.25,53179.0,Lower relative rainfall,Moderate relative temperature,Higher relative humidity,True,2,High relative climate deviation
7164,West Bengal,Darjeeling,2023,Zaid,Barley,412.35,37.4,83.3,Laterite,Drip,134.18,18.51,1616.26,6.82,14324.46,194667.0,Lower relative rainfall,Higher relative temperature,Moderate relative humidity,True,2,High relative climate deviation
7170,West Bengal,Siliguri,2023,Rabi,Millets,1175.73,19.9,87.9,Laterite,Canal,420.15,45.88,4701.61,4.23,24683.06,221477.0,Moderate relative rainfall,Lower relative temperature,Higher relative humidity,True,2,High relative climate deviation
7177,West Bengal,Siliguri,2023,Kharif,Rice,2152.73,37.2,48.4,Laterite,Sprinkler,259.74,34.64,1214.97,3.76,41355.54,78418.0,Higher relative rainfall,Higher relative temperature,Moderate relative humidity,True,2,High relative climate deviation
7190,West Bengal,Malda,2023,Zaid,Sugarcane,514.61,19.7,84.1,Laterite,Tube Well,149.66,49.25,2837.0,5.29,33637.28,210475.0,Lower relative rainfall,Lower relative temperature,Moderate relative humidity,True,2,High relative climate deviation
7197,West Bengal,Malda,2023,Rabi,Wheat,574.06,33.0,39.4,Sandy,Sprinkler,83.6,56.11,1346.34,4.55,62642.63,57354.99999999999,Lower relative rainfall,Moderate relative temperature,Lower relative humidity,True,2,High relative climate deviation
7198,West Bengal,Malda,2023,Rabi,Sugarcane,519.0,19.3,37.0,Black,Tube Well,388.55,41.93,4409.99,7.83,48301.17,619958.0,Lower relative rainfall,Lower relative temperature,Lower relative humidity,True,3,High relative climate deviation
7217,Uttarakhand,Dehradun,2024,Rabi,Pulses,2055.12,19.3,63.3,Laterite,Drip,421.26,32.43,4634.29,7.31,36309.6,282895.0,Higher relative rainfall,Lower relative temperature,Moderate relative humidity,True,2,High relative climate deviation
7221,Uttarakhand,Haridwar,2024,Rabi,Wheat,1303.02,36.9,37.5,Red,Rain-fed,402.45,49.83,482.92,6.35,26365.53,45314.0,Moderate relative rainfall,Higher relative temperature,Lower relative humidity,True,2,High relative climate deviation
7224,Uttarakhand,Haridwar,2024,Kharif,Cotton,1171.37,19.0,35.0,Red,Drip,400.45,23.98,1329.97,8.43,32390.01,176190.0,Moderate relative rainfall,Lower relative temperature,Lower relative humidity,True,2,High relative climate deviation
7243,Uttarakhand,Nainital,2024,Kharif,Pulses,1665.1,18.8,88.6,Laterite,Rain-fed,315.98,9.22,3524.32,4.35,28717.35,143927.0,Moderate relative rainfall,Lower relative temperature,Higher relative humidity,True,2,High relative climate deviation
7253,Uttarakhand,Nainital,2024,Zaid,Pulses,2043.83,27.0,86.4,Alluvial,Canal,393.63,46.98,1973.35,2.52,28022.34,71982.0,Higher relative rainfall,Moderate relative temperature,Higher relative humidity,True,2,High relative climate deviation
7256,Uttarakhand,Almora,2024,Rabi,Sugarcane,970.22,37.4,90.0,Red,Drip,288.16,16.06,3513.95,2.69,60989.88,83350.0,Moderate relative rainfall,Higher relative temperature,Higher relative humidity,True,2,High relative climate deviation
7258,Uttarakhand,Almora,2024,Kharif,Barley,2092.52,25.6,87.3,Red,Rain-fed,257.26,46.2,3200.02,2.92,46857.81,154035.0,Higher relative rainfall,Moderate relative temperature,Higher relative humidity,True,2,High relative climate deviation
7279,Uttarakhand,Pauri,2024,Kharif,Maize,557.0,28.5,88.8,Black,Tube Well,433.41,8.0,4824.83,4.02,19729.77,346493.0,Lower relative rainfall,Moderate relative temperature,Higher relative humidity,True,2,High relative climate deviation
7293,Uttar Pradesh,Lucknow,2024,Zaid,Maize,554.5,36.1,35.7,Laterite,Tube Well,209.88,30.89,753.04,1.38,45464.25,14471.0,Lower relative rainfall,Higher relative temperature,Lower relative humidity,True,3,High relative climate deviation
7299,Uttar Pradesh,Lucknow,2024,Zaid,Sugarcane,554.32,19.3,35.3,Red,Tube Well,125.11,52.01,1534.55,2.32,55315.13,53817.99999999999,Lower relative rainfall,Lower relative temperature,Lower relative humidity,True,3,High relative climate deviation
7300,Uttar Pradesh,Lucknow,2024,Kharif,Cotton,2081.82,31.1,87.7,Alluvial,Tube Well,168.52,43.54,459.84,6.3,54692.72,46282.0,Higher relative rainfall,Moderate relative temperature,Higher relative humidity,True,2,High relative climate deviation
7306,Uttar Pradesh,Lucknow,2024,Kharif,Sugarcane,2101.15,25.1,88.3,Red,Sprinkler,308.93,43.18,727.58,2.34,64496.8,22479.0,Higher relative rainfall,Moderate relative temperature,Higher relative humidity,True,2,High relative climate deviation
7309,Uttar Pradesh,Kanpur,2024,Kharif,Wheat,1110.98,18.7,88.6,Red,Drip,53.17,36.41,3705.08,4.05,54576.66,206321.0,Moderate relative rainfall,Lower relative temperature,Higher relative humidity,True,2,High relative climate deviation
7310,Uttar Pradesh,Kanpur,2024,Zaid,Rice,1124.17,37.0,89.2,Laterite,Rain-fed,329.18,24.87,3709.03,6.77,58907.32,405273.0,Moderate relative rainfall,Higher relative temperature,Higher relative humidity,True,2,High relative climate deviation
7317,Uttar Pradesh,Kanpur,2024,Kharif,Wheat,1001.19,19.4,86.9,Black,Drip,205.53,33.94,3603.27,6.91,20020.83,287273.0,Moderate relative rainfall,Lower relative temperature,Higher relative humidity,True,2,High relative climate deviation
7319,Uttar Pradesh,Kanpur,2024,Rabi,Barley,1890.65,19.5,38.9,Black,Tube Well,196.21,36.65,2426.63,8.36,61143.54,303660.0,Moderate relative rainfall,Lower relative temperature,Lower relative humidity,True,2,High relative climate deviation
7329,Uttar Pradesh,Varanasi,2024,Rabi,Cotton,2036.24,18.0,70.1,Alluvial,Rain-fed,429.06,13.96,3111.37,8.19,34026.26,360650.0,Higher relative rainfall,Lower relative temperature,Moderate relative humidity,True,2,High relative climate deviation
7349,Uttar Pradesh,Agra,2024,Zaid,Rice,2039.05,30.8,39.4,Sandy,Sprinkler,337.32,52.03,3652.17,2.05,35588.76,101961.0,Higher relative rainfall,Moderate relative temperature,Lower relative humidity,True,2,High relative climate deviation
7352,Uttar Pradesh,Agra,2024,Zaid,Barley,2064.35,20.0,84.2,Red,Tube Well,167.36,45.69,1390.69,8.42,20710.21,183940.0,Higher relative rainfall,Lower relative temperature,Moderate relative humidity,True,2,High relative climate deviation
7361,Uttar Pradesh,Agra,2024,Rabi,Cotton,418.0,27.9,86.1,Sandy,Sprinkler,434.35,12.6,651.11,6.28,25120.2,66095.0,Lower relative rainfall,Moderate relative temperature,Higher relative humidity,True,2,High relative climate deviation
7362,Uttar Pradesh,Agra,2024,Rabi,Millets,2145.48,18.5,48.9,Sandy,Sprinkler,106.64,52.3,4484.62,1.34,26063.14,97195.0,Higher relative rainfall,Lower relative temperature,Moderate relative humidity,True,2,High relative climate deviation
7371,Uttar Pradesh,Meerut,2024,Kharif,Cotton,2029.86,36.9,38.5,Alluvial,Drip,192.49,17.91,2582.92,2.33,38574.82,91211.0,Higher relative rainfall,Higher relative temperature,Lower relative humidity,True,3,High relative climate deviation
7388,Punjab,Ludhiana,2024,Rabi,Maize,2170.87,19.5,77.7,Laterite,Drip,307.54,25.92,4239.45,1.66,24118.02,81256.0,Higher relative rainfall,Lower relative temperature,Moderate relative humidity,True,2,High relative climate deviation
7394,Punjab,Ludhiana,2024,Zaid,Wheat,2020.82,18.8,57.0,Black,Sprinkler,376.45,57.19,4953.94,2.51,26845.04,131933.0,Higher relative rainfall,Lower relative temperature,Moderate relative humidity,True,2,High relative climate deviation
7428,Punjab,Patiala,2024,Zaid,Millets,1890.39,37.7,86.2,Red,Rain-fed,247.18,22.28,1022.67,5.78,57999.27,57896.0,Moderate relative rainfall,Higher relative temperature,Higher relative humidity,True,2,High relative climate deviation
7432,Punjab,Patiala,2024,Rabi,Wheat,2091.16,37.7,65.9,Laterite,Rain-fed,160.72,33.84,552.95,4.21,51927.44,32413.0,Higher relative rainfall,Higher relative temperature,Moderate relative humidity,True,2,High relative climate deviation
7435,Punjab,Jalandhar,2024,Rabi,Pulses,1683.96,37.7,36.7,Red,Tube Well,268.7,57.1,3821.88,1.59,47486.63,94083.0,Moderate relative rainfall,Higher relative temperature,Lower relative humidity,True,2,High relative climate deviation
7440,Punjab,Jalandhar,2024,Zaid,Cotton,511.51,26.0,38.9,Alluvial,Tube Well,195.73,42.54,4109.18,2.94,33883.99,194903.0,Lower relative rainfall,Moderate relative temperature,Lower relative humidity,True,2,High relative climate deviation
7442,Punjab,Jalandhar,2024,Zaid,Cotton,2106.29,37.6,84.6,Black,Tube Well,144.37,52.77,1902.62,5.89,19804.55,103422.0,Higher relative rainfall,Higher relative temperature,Higher relative humidity,True,3,High relative climate deviation
7445,Punjab,Jalandhar,2024,Zaid,Maize,1891.95,36.5,36.4,Red,Sprinkler,143.42,30.19,3628.95,6.44,29616.14,232893.0,Moderate relative rainfall,Higher relative temperature,Lower relative humidity,True,2,High relative climate deviation
7446,Punjab,Jalandhar,2024,Zaid,Millets,572.19,22.0,86.6,Alluvial,Drip,302.66,42.9,3900.21,5.34,60240.42,303178.0,Lower relative rainfall,Moderate relative temperature,Higher relative humidity,True,2,High relative climate deviation
7451,Punjab,Jalandhar,2024,Rabi,Millets,536.93,18.2,57.7,Red,Sprinkler,186.05,50.66,1012.45,7.32,59830.93,64973.0,Lower relative rainfall,Lower relative temperature,Moderate relative humidity,True,2,High relative climate deviation
7455,Punjab,Bathinda,2024,Zaid,Maize,2114.07,33.8,35.3,Sandy,Drip,210.83,32.63,1451.57,7.06,37472.93,94502.0,Higher relative rainfall,Moderate relative temperature,Lower relative humidity,True,2,High relative climate deviation
7458,Punjab,Bathinda,2024,Zaid,Barley,2184.98,18.6,80.4,Laterite,Drip,382.26,27.13,3763.87,3.35,44606.13,214193.0,Higher relative rainfall,Lower relative temperature,Moderate relative humidity,True,2,High relative climate deviation
7482,Maharashtra,Pune,2024,Rabi,Sugarcane,402.63,20.5,35.6,Alluvial,Canal,378.67,31.45,3530.19,6.29,49734.12,212752.0,Lower relative rainfall,Moderate relative temperature,Lower relative humidity,True,2,High relative climate deviation
7494,Maharashtra,Nashik,2024,Zaid,Wheat,1638.11,37.2,40.3,Sandy,Canal,433.7,12.48,241.51,2.58,40290.63,5351.0,Moderate relative rainfall,Higher relative temperature,Lower relative humidity,True,2,High relative climate deviation
7500,Maharashtra,Nashik,2024,Kharif,Millets,2126.89,25.3,39.4,Laterite,Sprinkler,50.22,10.49,1444.05,5.57,59546.14,133509.0,Higher relative rainfall,Moderate relative temperature,Lower relative humidity,True,2,High relative climate deviation
7506,Maharashtra,Nashik,2024,Kharif,Sugarcane,2188.93,36.9,43.7,Sandy,Tube Well,217.26,30.2,1410.55,4.68,47113.27,54851.0,Higher relative rainfall,Higher relative temperature,Moderate relative humidity,True,2,High relative climate deviation
7523,Maharashtra,Nagpur,2024,Kharif,Millets,1183.65,37.0,37.9,Black,Drip,440.82,15.25,515.2,3.37,26794.69,19046.0,Moderate relative rainfall,Higher relative temperature,Lower relative humidity,True,2,High relative climate deviation
7534,Maharashtra,Aurangabad,2024,Rabi,Barley,452.12,24.4,37.2,Sandy,Canal,429.86,46.69,3307.59,2.8,31248.69,90882.0,Lower relative rainfall,Moderate relative temperature,Lower relative humidity,True,2,High relative climate deviation
7543,Maharashtra,Kolhapur,2024,Kharif,Barley,2164.82,37.4,83.2,Alluvial,Tube Well,61.81,26.73,3205.14,6.04,20133.92,243874.0,Higher relative rainfall,Higher relative temperature,Moderate relative humidity,True,2,High relative climate deviation
7547,Maharashtra,Kolhapur,2024,Kharif,Maize,2149.28,19.2,84.6,Alluvial,Sprinkler,95.74,58.83,3482.21,4.39,30748.01,270907.0,Higher relative rainfall,Lower relative temperature,Higher relative humidity,True,3,High relative climate deviation
7564,Karnataka,Bengaluru,2024,Kharif,Maize,2047.16,18.7,70.1,Laterite,Tube Well,236.69,58.58,214.18,5.89,54445.16,16102.000000000002,Higher relative rainfall,Lower relative temperature,Moderate relative humidity,True,2,High relative climate deviation
7567,Karnataka,Bengaluru,2024,Zaid,Sugarcane,2141.88,29.3,38.6,Alluvial,Drip,201.94,53.64,4316.9,2.7,61308.49,104949.0,Higher relative rainfall,Moderate relative temperature,Lower relative humidity,True,2,High relative climate deviation
7574,Karnataka,Bengaluru,2024,Kharif,Barley,2089.01,19.2,50.8,Red,Drip,309.27,26.96,1750.87,8.18,53496.25,161191.0,Higher relative rainfall,Lower relative temperature,Moderate relative humidity,True,2,High relative climate deviation
7589,Karnataka,Mysuru,2024,Zaid,Pulses,517.45,26.9,88.2,Alluvial,Sprinkler,193.22,14.23,442.34,3.16,47344.17,12801.0,Lower relative rainfall,Moderate relative temperature,Higher relative humidity,True,2,High relative climate deviation
7599,Karnataka,Hubli,2024,Rabi,Pulses,429.7,27.3,40.5,Laterite,Sprinkler,100.15,32.7,4209.31,3.31,26305.9,191092.0,Lower relative rainfall,Moderate relative temperature,Lower relative humidity,True,2,High relative climate deviation
7600,Karnataka,Hubli,2024,Rabi,Pulses,1569.57,36.3,87.8,Laterite,Drip,377.1,13.48,3815.36,7.39,60110.6,305627.0,Moderate relative rainfall,Higher relative temperature,Higher relative humidity,True,2,High relative climate deviation
7603,Karnataka,Hubli,2024,Rabi,Rice,522.91,19.2,46.2,Laterite,Drip,312.32,49.44,4268.89,2.63,54435.9,168786.0,Lower relative rainfall,Lower relative temperature,Moderate relative humidity,True,2,High relative climate deviation
7607,Karnataka,Hubli,2024,Rabi,Cotton,1498.78,18.8,87.9,Sandy,Sprinkler,55.54,42.0,306.16,7.38,19836.94,22257.0,Moderate relative rainfall,Lower relative temperature,Higher relative humidity,True,2,High relative climate deviation
7609,Karnataka,Hubli,2024,Kharif,Maize,1539.83,36.9,40.6,Alluvial,Canal,202.58,46.05,3653.49,7.75,55194.14,464010.00000000006,Moderate relative rainfall,Higher relative temperature,Lower relative humidity,True,2,High relative climate deviation
7647,Karnataka,Mangalore,2024,Zaid,Pulses,2061.34,18.7,61.0,Red,Canal,361.9,52.55,777.07,7.23,57392.61,69068.0,Higher relative rainfall,Lower relative temperature,Moderate relative humidity,True,2,High relative climate deviation
7654,Tamil Nadu,Chennai,2024,Rabi,Rice,2115.99,18.3,47.9,Black,Canal,402.93,37.74,2787.47,5.54,40819.52,255139.0,Higher relative rainfall,Lower relative temperature,Moderate relative humidity,True,2,High relative climate deviation
7656,Tamil Nadu,Chennai,2024,Rabi,Cotton,1525.08,19.7,39.8,Black,Rain-fed,367.81,51.2,2680.61,7.79,29440.83,194700.0,Moderate relative rainfall,Lower relative temperature,Lower relative humidity,True,2,High relative climate deviation
7658,Tamil Nadu,Chennai,2024,Rabi,Rice,501.97,38.0,72.1,Alluvial,Sprinkler,84.93,49.75,3803.31,6.83,58319.49,261538.0,Lower relative rainfall,Higher relative temperature,Moderate relative humidity,True,2,High relative climate deviation
7662,Tamil Nadu,Chennai,2024,Kharif,Pulses,2135.81,36.2,42.8,Sandy,Rain-fed,344.31,6.68,2678.69,1.69,45044.17,64202.0,Higher relative rainfall,Higher relative temperature,Moderate relative humidity,True,2,High relative climate deviation
7687,Tamil Nadu,Madurai,2024,Zaid,Pulses,527.28,22.3,86.2,Black,Drip,350.02,44.28,2631.48,3.23,46200.59,99838.0,Lower relative rainfall,Moderate relative temperature,Higher relative humidity,True,2,High relative climate deviation
7689,Tamil Nadu,Madurai,2024,Kharif,Maize,499.07,19.1,47.4,Alluvial,Sprinkler,389.16,8.42,236.08,2.4,64131.27,8304.0,Lower relative rainfall,Lower relative temperature,Moderate relative humidity,True,2,High relative climate deviation
