Record_ID,State,District,Year,Season,Crop_Type,Rainfall_mm,Avg_Temperature_C,Humidity_percent,Soil_Type,Irrigation_Type,Fertilizer_Used_kg,Pesticide_Used_kg,Cultivated_Area_hectares,Yield_ton_per_hectare,Market_Price_per_ton,Farmer_Profit_INR,Estimated_Production_tons,Yield_per_Fertilizer_kg,Yield_per_Pesticide_kg,Profit_per_hectare_INR,Production_per_hectare,Fertilizer_per_hectare,Pesticide_per_hectare,Fertilizer_Use_Flag,Pesticide_Use_Flag,Analytical_Resource_Risk
6183,Karnataka,Belagavi,2022,Kharif,Sugarcane,2135.7,20.4,43.0,Alluvial,Canal,200.18,8.86,715.9,7.24,52994.25,69684.0,5183.116,0.03616744929563393,0.817155756207675,97.33761698561251,7.24,0.2796200586674117,0.012376030171811705,Moderate relative use,Lower relative use,False
6184,Karnataka,Belagavi,2022,Kharif,Rice,1480.07,30.2,87.8,Red,Tube Well,420.28,33.71,3486.58,4.66,44907.34,134945.0,16247.4628,0.011087846197772915,0.13823791159893206,38.70411692833665,4.66,0.12054219320939143,0.009668500364253797,Higher relative use,Moderate relative use,False
6185,Karnataka,Belagavi,2022,Rabi,Millets,452.4,27.2,59.7,Laterite,Drip,207.22,19.67,4831.1,1.64,21283.46,94116.0,7923.004,0.007914293987066884,0.08337569903406201,19.481277555836144,1.64,0.04289292293680528,0.004071536503073834,Moderate relative use,Moderate relative use,False
6186,Karnataka,Belagavi,2022,Kharif,Wheat,1524.25,38.0,81.0,Sandy,Sprinkler,331.93,26.58,3867.04,5.27,19873.26,267039.0,20379.300799999997,0.015876841502726478,0.1982693754702784,69.05514295171501,5.27,0.08583567793454425,0.006873474285241424,Moderate relative use,Moderate relative use,False
6187,Karnataka,Belagavi,2022,Kharif,Cotton,747.94,27.4,41.9,Laterite,Rain-fed,91.54,33.13,3196.72,5.91,41408.61,282151.0,18892.6152,0.0645619401354599,0.1783881678237247,88.26265672314122,5.91,0.02863560149152882,0.010363747841537577,Lower relative use,Moderate relative use,False
6188,Karnataka,Belagavi,2022,Zaid,Sugarcane,460.01,37.3,70.3,Alluvial,Sprinkler,116.22,59.59,188.21,4.85,55738.53,14505.000000000002,912.8185,0.04173119944932025,0.08138949488169155,77.06816853514691,4.85,0.617501726794538,0.3166144200626959,Lower relative use,Higher relative use,False
6189,Karnataka,Belagavi,2022,Zaid,Maize,496.21,23.6,38.9,Sandy,Drip,437.2,37.78,4152.38,3.61,63125.33,247214.0,14990.0918,0.008257090576395242,0.09555320275277925,59.53549530630626,3.61,0.10528901497454471,0.009098396582201051,Higher relative use,Moderate relative use,False
6190,Karnataka,Belagavi,2022,Zaid,Maize,515.1,35.6,49.1,Laterite,Drip,307.86,20.15,4934.7,5.79,57213.35,503779.0,28571.913,0.018807250048723446,0.2873449131513648,102.08908342959046,5.79,0.06238677123229376,0.00408332826716923,Moderate relative use,Moderate relative use,False
6191,Karnataka,Belagavi,2022,Rabi,Rice,957.21,37.0,81.8,Laterite,Sprinkler,448.85,5.34,3737.56,8.26,54830.63,359169.0,30872.2456,0.018402584382310346,1.546816479400749,96.09718639968322,8.26,0.12009171759115574,0.0014287396055180385,Higher relative use,Lower relative use,False
6192,Karnataka,Belagavi,2022,Zaid,Pulses,964.61,30.2,77.3,Sandy,Sprinkler,264.12,51.58,629.1,2.19,27252.35,16437.0,1377.729,0.008291685597455701,0.042458317177200465,26.12780162136385,2.19,0.41983786361468767,0.08199014465108885,Moderate relative use,Higher relative use,False
6193,Karnataka,Mangalore,2022,Kharif,Wheat,1210.17,28.8,64.6,Sandy,Drip,299.65,32.47,3991.19,4.8,13160.4,260845.0,19157.712,0.01601868846988153,0.14782876501385894,65.35519481658352,4.8,0.07507785898441316,0.008135418258714819,Moderate relative use,Moderate relative use,False
6194,Karnataka,Mangalore,2022,Zaid,Maize,724.36,20.9,69.9,Red,Canal,436.87,12.59,4320.85,3.76,19960.43,173708.0,16246.396,0.008606679332524549,0.29864972200158857,40.20227501533263,3.76,0.1011074209935545,0.002913778538944883,Higher relative use,Lower relative use,False
6195,Karnataka,Mangalore,2022,Zaid,Millets,1678.14,37.4,66.1,Red,Canal,100.07,52.46,1722.57,8.48,35275.34,204499.0,14607.3936,0.08474068152293396,0.16164696911932902,118.71738158681505,8.48,0.0580934301653924,0.03045449531804223,Lower relative use,Higher relative use,False
6196,Karnataka,Mangalore,2022,Rabi,Barley,951.21,29.9,60.0,Sandy,Sprinkler,249.04,12.18,1163.43,1.29,37416.52,25548.0,1500.8247000000001,0.005179890780597495,0.1059113300492611,21.959206828085918,1.29,0.21405671161995132,0.010469044119543074,Moderate relative use,Lower relative use,False
6197,Karnataka,Mangalore,2022,Rabi,Millets,467.92,22.1,89.5,Laterite,Tube Well,425.62,44.53,3907.72,3.93,45743.21,264089.0,15357.3396,0.009233588647150041,0.08825510891533797,67.58135178569601,3.93,0.10891773207906401,0.01139539168620065,Higher relative use,Moderate relative use,False
6198,Karnataka,Mangalore,2022,Zaid,Sugarcane,613.47,23.6,73.7,Black,Sprinkler,319.76,44.19,4718.48,5.71,53822.46,265723.0,26942.5208,0.017857142857142856,0.12921475446933697,56.31538122446212,5.71,0.06776758617181805,0.00936530408097523,Moderate relative use,Moderate relative use,False
6199,Karnataka,Mangalore,2022,Rabi,Cotton,1747.86,33.6,64.4,Laterite,Drip,379.5,7.26,1826.89,7.88,34679.36,131732.0,14395.8932,0.020764163372859024,1.0853994490358128,72.10724236270383,7.88,0.2077300767971799,0.003973966686554746,Higher relative use,Lower relative use,False
6200,Karnataka,Mangalore,2022,Zaid,Barley,1358.63,24.5,63.5,Laterite,Drip,315.74,48.63,273.45,5.81,58938.15,26181.0,1588.7444999999998,0.018401216190536515,0.11947357598190415,95.74328030718596,5.81,1.1546535015542148,0.17783872737246298,Moderate relative use,Higher relative use,False
6201,Karnataka,Mangalore,2022,Kharif,Cotton,1361.56,21.7,37.6,Alluvial,Rain-fed,160.85,5.59,1866.65,2.74,51130.64,73332.0,5114.621000000001,0.01703450419645633,0.4901610017889088,39.285350762060375,2.74,0.08617041223582353,0.002994669595264243,Moderate relative use,Lower relative use,False
6202,Karnataka,Mangalore,2022,Rabi,Barley,673.65,25.1,67.6,Black,Sprinkler,109.13,52.03,1098.93,1.38,53277.0,26547.000000000004,1516.5234,0.012645468707046642,0.02652315971554872,24.15713466735825,1.38,0.09930568826039875,0.047346054798758794,Lower relative use,Higher relative use,False
6203,Karnataka,Mangalore,2022,Kharif,Cotton,2153.09,34.5,84.2,Sandy,Canal,87.35,42.64,2200.49,3.31,32557.54,123480.0,7283.621899999999,0.03789353176874643,0.07762664165103189,56.114774436602765,3.31,0.03969570413862367,0.019377502283582294,Lower relative use,Moderate relative use,False
6204,Karnataka,Mangalore,2022,Rabi,Sugarcane,767.5,35.7,62.2,Red,Drip,118.51,26.49,774.69,2.27,36209.53,15029.0,1758.5463000000002,0.01915450172981183,0.08569271423178558,19.400018071744825,2.27,0.15297731996024216,0.034194322890446494,Lower relative use,Moderate relative use,False
6205,Karnataka,Mangalore,2022,Zaid,Maize,2013.87,31.9,42.7,Red,Tube Well,381.2,54.64,1917.69,6.14,39125.81,101460.0,11774.6166,0.016107030430220357,0.1123718887262079,52.90740422070303,6.14,0.19878082484656018,0.0284926135089613,Higher relative use,Higher relative use,False
6206,Karnataka,Mangalore,2022,Rabi,Barley,1522.53,31.9,55.6,Laterite,Rain-fed,284.06,38.15,2435.44,3.73,52201.77,121350.0,9084.1912,0.013131028655917764,0.09777195281782439,49.82672535558256,3.7299999999999995,0.116636008277765,0.01566452057944355,Moderate relative use,Moderate relative use,False
6207,Karnataka,Mangalore,2022,Kharif,Rice,1235.65,28.9,88.3,Sandy,Rain-fed,179.06,25.32,548.45,5.1,41916.74,40654.0,2797.0950000000003,0.028482073048140287,0.20142180094786727,74.12526210228826,5.1,0.3264837268666241,0.04616646914030449,Moderate relative use,Moderate relative use,False
6208,Karnataka,Mangalore,2022,Zaid,Pulses,765.38,24.9,46.4,Alluvial,Canal,401.78,45.73,929.28,3.34,58078.11,27223.0,3103.7951999999996,0.008313007118323461,0.07303739339602013,29.29472279614325,3.3399999999999994,0.4323562327823691,0.049210141184573,Higher relative use,Moderate relative use,False
6209,Karnataka,Mangalore,2022,Kharif,Pulses,1024.42,32.3,75.5,Black,Rain-fed,348.08,20.47,937.9,8.14,25057.6,82143.0,7634.506,0.02338542863709492,0.39765510503175383,87.58183175178591,8.14,0.37112698581938375,0.02182535451540676,Moderate relative use,Moderate relative use,False
6210,Karnataka,Mangalore,2022,Zaid,Maize,1144.93,36.2,63.0,Red,Rain-fed,343.56,38.16,1140.55,3.52,44607.44,48675.0,4014.736,0.010245663057398999,0.09224318658280924,42.6767787470957,3.52,0.3012230941212573,0.03345754241374775,Moderate relative use,Moderate relative use,False
6211,Tamil Nadu,Chennai,2022,Rabi,Barley,2143.74,22.5,57.2,Laterite,Rain-fed,98.98,32.11,2921.91,5.75,54822.53,178230.0,16800.9825,0.058092543948272374,0.17907194020554346,60.99777200529791,5.75,0.03387510224476456,0.010989387078999695,Lower relative use,Moderate relative use,False
6212,Tamil Nadu,Chennai,2022,Zaid,Millets,2144.57,27.7,88.0,Laterite,Tube Well,287.72,37.0,942.84,1.56,18886.28,24837.0,1470.8304,0.0054219379952731815,0.04216216216216216,26.342751686394298,1.56,0.3051631241780154,0.03924313775401977,Moderate relative use,Moderate relative use,False
6213,Tamil Nadu,Chennai,2022,Zaid,Sugarcane,1270.86,21.5,57.7,Laterite,Tube Well,276.15,33.51,234.99,1.68,59962.38,7061.0,394.7832,0.006083650190114069,0.050134288272157566,30.048087152644793,1.68,1.1751563896336013,0.1426018128430997,Moderate relative use,Moderate relative use,False
6214,Tamil Nadu,Chennai,2022,Kharif,Millets,597.45,36.8,46.9,Laterite,Canal,104.46,16.28,3061.1,1.9,58232.72,47927.0,5816.089999999999,0.018188780394409344,0.11670761670761669,15.656790042795073,1.9,0.03412498774950181,0.005318349612884258,Lower relative use,Lower relative use,False
6215,Tamil Nadu,Chennai,2022,Kharif,Pulses,558.9,35.5,85.0,Laterite,Tube Well,108.31,37.22,553.3,4.77,45258.03,41758.0,2639.2409999999995,0.04404025482411596,0.12815690488984416,75.47081149466835,4.77,0.19575275619013197,0.06726911259714441,Lower relative use,Moderate relative use,False
6216,Tamil Nadu,Chennai,2022,Kharif,Maize,1267.19,24.0,37.6,Laterite,Rain-fed,346.27,7.64,974.57,5.75,60581.15,83078.0,5603.7775,0.01660553903023652,0.7526178010471205,85.24580071210893,5.75,0.35530541674789906,0.007839354792369968,Moderate relative use,Lower relative use,False
6217,Tamil Nadu,Chennai,2022,Rabi,Cotton,2161.52,27.1,86.7,Red,Sprinkler,396.12,34.57,1354.1,5.58,19026.86,108271.0,7555.878,0.014086640411996365,0.16141162857969338,79.95790561996898,5.58,0.29253378627870913,0.025529872239864117,Higher relative use,Moderate relative use,False
6218,Tamil Nadu,Chennai,2022,Rabi,Cotton,1628.97,27.4,49.5,Sandy,Sprinkler,199.92,49.62,3916.32,1.9,27850.02,87359.0,7441.008,0.009503801520608243,0.03829101168883515,22.306399885606897,1.9,0.0510479225395269,0.012670057605098662,Moderate relative use,Higher relative use,False
6219,Tamil Nadu,Chennai,2022,Rabi,Wheat,1830.07,19.7,88.9,Alluvial,Sprinkler,238.39,31.91,2620.77,6.58,53551.76,245666.0,17244.6666,0.02760182893577751,0.2062049514258853,93.73809987141183,6.58,0.09096181656536055,0.012175810925796617,Moderate relative use,Moderate relative use,False
6220,Tamil Nadu,Chennai,2022,Rabi,Sugarcane,2031.26,23.6,68.7,Red,Rain-fed,191.29,53.22,2371.57,3.79,25055.4,145341.0,8988.250300000002,0.019812849600083643,0.07121382938744833,61.28471856196528,3.7900000000000005,0.08065964740657032,0.022440830336022125,Moderate relative use,Higher relative use,False
6221,Tamil Nadu,Chennai,2022,Zaid,Pulses,1103.54,35.0,89.3,Alluvial,Drip,351.64,15.42,2636.84,5.44,19325.88,130169.0,14344.409600000003,0.015470367421226256,0.3527885862516213,49.365528435551646,5.44,0.13335659349827822,0.005847908860605876,Higher relative use,Lower relative use,False
6222,Tamil Nadu,Chennai,2022,Kharif,Wheat,1149.2,37.6,47.4,Black,Rain-fed,337.24,39.77,3012.21,7.85,30154.15,245614.0,23645.8485,0.0232771913177559,0.19738496354035703,81.53946769979517,7.85,0.11195766563420213,0.013202930738560725,Moderate relative use,Moderate relative use,False
6223,Tamil Nadu,Chennai,2022,Zaid,Wheat,1299.52,18.9,56.5,Laterite,Drip,84.63,9.8,873.97,3.87,56472.88,51085.0,3382.2639000000004,0.0457284650833038,0.39489795918367343,58.45166310056409,3.87,0.09683398743663969,0.01121319953774157,Lower relative use,Lower relative use,False
6224,Tamil Nadu,Chennai,2022,Kharif,Rice,1962.31,36.3,86.7,Alluvial,Canal,55.94,30.81,3877.7,1.69,51097.05,92538.0,6553.312999999999,0.030210940293171257,0.05485232067510549,23.8641462722748,1.69,0.014426077313871626,0.007945431570260722,Lower relative use,Moderate relative use,False
6225,Tamil Nadu,Chennai,2022,Kharif,Rice,1800.1,35.6,44.8,Laterite,Drip,306.73,30.34,2767.43,3.42,31465.3,166682.0,9464.6106,0.011149871222247578,0.11272247857613711,60.2298883801939,3.4200000000000004,0.1108356850941126,0.010963240262626336,Moderate relative use,Moderate relative use,False
6226,Tamil Nadu,Chennai,2022,Zaid,Cotton,1769.83,30.0,88.0,Sandy,Drip,259.34,24.51,3146.2,5.46,40293.3,263389.0,17178.252,0.021053443356211926,0.22276621787025702,83.71654694552159,5.460000000000001,0.08242959760981501,0.007790350263810312,Moderate relative use,Moderate relative use,False
6227,Tamil Nadu,Chennai,2022,Rabi,Wheat,1385.62,28.5,44.9,Black,Canal,354.41,22.47,1728.66,6.98,60433.21,172103.0,12066.046800000002,0.019694703874044185,0.31063640409434806,99.55861765760763,6.98,0.2050200733516134,0.012998507514490991,Higher relative use,Moderate relative use,False
6228,Tamil Nadu,Chennai,2022,Zaid,Millets,2105.22,34.6,46.4,Black,Rain-fed,287.59,37.3,1685.57,7.93,56695.99,116597.0,13366.570099999999,0.027573976842032062,0.2126005361930295,69.17363265838856,7.93,0.1706188411041962,0.022129012737530922,Moderate relative use,Moderate relative use,False
6229,Tamil Nadu,Coimbatore,2022,Kharif,Sugarcane,1289.81,30.8,83.4,Red,Drip,173.99,12.86,3598.28,2.26,25818.07,72429.0,8132.1128,0.012989252255876773,0.17573872472783825,20.12878375223718,2.26,0.048353657858754735,0.0035739297664439673,Moderate relative use,Lower relative use,False
6230,Tamil Nadu,Coimbatore,2022,Kharif,Wheat,1586.65,19.8,70.5,Laterite,Rain-fed,85.12,46.1,1797.65,2.82,42779.98,67071.0,5069.373,0.033129699248120294,0.06117136659436008,37.31037743720969,2.82,0.047350707868606234,0.025644591550079268,Lower relative use,Moderate relative use,False
6231,Tamil Nadu,Coimbatore,2022,Rabi,Millets,2130.95,30.9,50.8,Red,Drip,131.68,14.5,4309.46,7.05,21969.33,445235.00000000006,30381.693,0.05353888213851762,0.4862068965517241,103.31572865277785,7.05,0.030556032542360296,0.0033646907037076573,Lower relative use,Lower relative use,False
6232,Tamil Nadu,Coimbatore,2022,Rabi,Sugarcane,668.14,30.1,39.9,Alluvial,Tube Well,329.04,22.08,3840.44,5.3,14796.38,277729.0,20354.332,0.01610746413809871,0.24003623188405798,72.31697409671808,5.3,0.08567768276551646,0.00574934122131839,Moderate relative use,Moderate relative use,False
6233,Tamil Nadu,Coimbatore,2022,Kharif,Sugarcane,1980.01,20.8,84.6,Sandy,Drip,134.52,28.67,3587.86,6.46,18229.7,271565.0,23177.5756,0.04802259887005649,0.22532263690268572,75.68996560623881,6.46,0.03749310173752599,0.007990835762822408,Lower relative use,Moderate relative use,False
6234,Tamil Nadu,Coimbatore,2022,Rabi,Maize,887.98,26.7,63.7,Red,Rain-fed,196.72,25.76,2261.25,4.25,44094.1,120463.0,9610.3125,0.021604310695404635,0.16498447204968944,53.27274737423991,4.25,0.08699613045881703,0.011391929242675512,Moderate relative use,Moderate relative use,False
6235,Tamil Nadu,Coimbatore,2022,Zaid,Rice,836.36,18.6,41.0,Sandy,Sprinkler,320.47,8.81,1216.18,1.48,14132.54,27770.0,1799.9464,0.00461821699379037,0.16799091940976163,22.83379105066684,1.48,0.2635054021608644,0.007243993487806082,Moderate relative use,Lower relative use,False
6236,Tamil Nadu,Coimbatore,2022,Rabi,Rice,593.8,34.0,79.3,Alluvial,Rain-fed,365.88,21.46,3985.07,6.47,19276.64,354665.0,25783.4029,0.01768339346233738,0.30149114631873253,88.99843666485155,6.47,0.0918126908686673,0.005385099885321964,Higher relative use,Moderate relative use,False
6237,Tamil Nadu,Coimbatore,2022,Rabi,Barley,622.14,35.9,82.4,Red,Tube Well,379.83,25.72,2856.56,4.42,55159.67,159092.0,12625.9952,0.011636784877445173,0.171850699844479,55.69356148654325,4.42,0.13296762539558069,0.009003836782703672,Higher relative use,Moderate relative use,False
6238,Tamil Nadu,Coimbatore,2022,Zaid,Rice,1900.78,35.3,39.0,Alluvial,Canal,87.26,14.48,3072.91,5.93,49797.87,146684.0,18222.3563,0.06795782718313087,0.4095303867403315,47.73455779700675,5.93,0.028396536182315787,0.004712145816180754,Lower relative use,Lower relative use,False
6239,Tamil Nadu,Coimbatore,2022,Zaid,Maize,1261.93,37.2,51.8,Laterite,Drip,94.9,57.79,4351.65,7.34,30717.12,303988.0,31941.110999999997,0.07734457323498418,0.12701159370133241,69.8558018222973,7.34,0.021807820022290397,0.013280020222214563,Lower relative use,Higher relative use,False
6240,Tamil Nadu,Coimbatore,2022,Rabi,Sugarcane,1396.59,26.9,54.2,Laterite,Sprinkler,296.66,59.61,1834.49,2.52,36821.56,57348.0,4622.9148000000005,0.008494572911750825,0.042274786109713136,31.26100442084721,2.5200000000000005,0.16171251955584387,0.03249404466636504,Moderate relative use,Higher relative use,False
6241,Tamil Nadu,Coimbatore,2022,Rabi,Sugarcane,702.42,30.8,82.8,Sandy,Drip,347.6,29.91,1098.32,6.36,19864.61,77959.0,6985.3152,0.018296892980437286,0.21263791374122368,70.98022434263238,6.36,0.31648335639886377,0.02723250054628888,Moderate relative use,Moderate relative use,False
6242,Tamil Nadu,Coimbatore,2022,Rabi,Millets,705.58,19.1,50.9,Sandy,Drip,75.99,26.65,1908.8,7.21,44402.88,155231.0,13762.448,0.09488090538228715,0.2705440900562852,81.32386839899414,7.21,0.03981035205364627,0.013961651299245599,Lower relative use,Moderate relative use,False
6243,Tamil Nadu,Coimbatore,2022,Zaid,Millets,817.42,31.8,86.4,Sandy,Sprinkler,413.64,7.94,656.95,2.39,37672.69,13935.0,1570.1105000000002,0.0057779711826709225,0.30100755667506296,21.211659943679123,2.39,0.6296369586726539,0.012086155719613365,Higher relative use,Lower relative use,False
6244,Tamil Nadu,Coimbatore,2022,Zaid,Maize,795.6,34.7,42.5,Alluvial,Tube Well,152.41,33.1,1063.28,3.34,51136.54,33471.0,3551.3552,0.02191457253461059,0.10090634441087612,31.479008351516065,3.34,0.14333947784214882,0.031130088029493644,Moderate relative use,Moderate relative use,False
6245,Tamil Nadu,Coimbatore,2022,Kharif,Rice,713.79,20.9,75.2,Black,Drip,62.3,47.93,1148.9,1.29,12199.89,26475.0,1482.0810000000001,0.02070626003210273,0.026914249947840602,23.043781007920618,1.29,0.054225781182000166,0.04171816520149708,Lower relative use,Higher relative use,False
6246,Tamil Nadu,Coimbatore,2022,Rabi,Cotton,1935.67,30.8,50.1,Sandy,Sprinkler,403.14,20.3,4557.17,1.94,47096.91,110330.0,8840.9098,0.004812224041275984,0.09556650246305418,24.210200628899074,1.94,0.08846279598961636,0.004454518922928045,Higher relative use,Moderate relative use,False
6247,Tamil Nadu,Madurai,2022,Zaid,Millets,500.58,24.8,78.8,Red,Rain-fed,261.43,7.5,2394.29,2.51,29442.12,57298.0,6009.6678999999995,0.009601040431473052,0.3346666666666666,23.931102748622767,2.51,0.10918894536584958,0.003132452626874773,Moderate relative use,Lower relative use,False
6248,Tamil Nadu,Madurai,2022,Rabi,Sugarcane,494.72,29.4,66.3,Black,Drip,331.09,48.75,1064.89,8.29,50704.29,149193.0,8827.9381,0.025038509166691834,0.17005128205128203,140.10179455154992,8.29,0.31091474236775624,0.04577937627360572,Moderate relative use,Higher relative use,False
6249,Tamil Nadu,Madurai,2022,Rabi,Maize,1795.83,22.3,43.4,Red,Rain-fed,69.49,32.79,3590.53,8.38,51962.76,353574.0,30088.641400000004,0.1205928910634624,0.25556572125648064,98.47404143677953,8.38,0.0193536887311901,0.009132356504471483,Lower relative use,Moderate relative use,False
6250,Tamil Nadu,Madurai,2022,Rabi,Barley,497.74,28.3,60.2,Laterite,Canal,226.47,40.82,4742.2,2.83,54051.61,181736.0,13420.426,0.012496136353600919,0.06932876041156297,38.32314115811227,2.83,0.04775631563409388,0.008607819155666148,Moderate relative use,Moderate relative use,False
